"id","data","aceraceae","alternaria","altriPollini","alnus","ambrosia","artemisia","betulaceae","betula","compositae","corylaceae","cupressaceaeTaxaceae","carpinus","castaneaSativa","fagaceae","fagusSylvatica","gramineae","oleaceae","pinaceae","plantaginaceae","platanaceae","populus","quercus","salicaceae","salix","ulmaceae","urticaceae","tMed","tMin","tMax","precipitazione","uMin","uMax","classPlantaginaceae"
1357,"04/05/2018",0.0,5.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,13.0,1.0,55.0,12.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,18.0,15.3,23.8,4.0,60.0,100.0,"medio"
1358,"05/05/2018",0.0,27.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,3.0,3.0,0.0,25.0,6.0,65.0,122.0,69.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,19.9,14.8,24.8,0.0,53.0,91.0,"medio"
1359,"06/05/2018",0.0,70.0,66.0,0.0,0.0,0.0,2.0,2.0,1.0,30.0,8.0,1.0,0.0,43.0,4.0,86.0,180.0,76.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,11.0,22.3,16.5,28.5,0.0,42.0,88.0,"medio"
1360,"07/05/2018",0.0,47.0,54.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,4.0,1.0,0.0,27.0,3.0,109.0,85.0,152.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,11.0,21.9,17.2,26.9,0.2,37.0,83.0,"medio"
1361,"08/05/2018",0.0,48.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,33.0,0.0,57.0,20.0,34.0,4.0,0.0,0.0,33.0,0.0,0.0,0.0,9.0,21.3,17.0,26.4,0.0,33.0,80.0,"alto"
1362,"09/05/2018",0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,24.0,1.0,67.0,52.0,23.0,6.0,1.0,0.0,23.0,0.0,0.0,0.0,9.0,19.6,14.9,24.8,0.0,38.0,77.0,"alto"
1363,"10/05/2018",0.0,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,13.0,0.0,38.0,12.0,9.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,19.2,15.1,24.6,2.6,48.0,95.0,"medio"
1364,"11/05/2018",0.0,40.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,22.0,0.0,55.0,33.0,24.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,20.9,15.9,26.4,0.0,46.0,87.0,"alto"
1365,"12/05/2018",0.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,13.0,0.0,40.0,24.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,21.0,16.7,27.5,3.2,44.0,87.0,"assente"
1366,"13/05/2018",0.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,21.0,0.0,66.0,7.0,10.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,18.9,15.0,22.5,36.4,68.0,98.0,"medio"
1367,"14/05/2018",0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,15.0,0.0,15.0,6.0,5.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,16.6,13.8,21.1,0.0,45.0,100.0,"medio"
1368,"15/05/2018",0.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,18.0,0.0,9.0,6.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,14.6,12.5,17.4,0.0,61.0,87.0,"assente"
1369,"16/05/2018",0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,19.0,5.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,15.5,10.2,20.1,0.0,52.0,90.0,"alto"
1370,"17/05/2018",0.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,17.5,13.3,22.1,0.0,52.0,93.0,"medio"
1371,"18/05/2018",0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,10.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,18.4,13.8,24.8,0.2,47.0,93.0,"medio"
1372,"19/05/2018",0.0,37.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,16.0,7.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,19.8,13.3,25.3,0.0,38.0,89.0,"alto"
1373,"20/05/2018",0.0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,48.0,16.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,20.7,15.1,26.1,0.0,39.0,80.0,"alto"
1374,"21/05/2018",0.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,51.0,20.0,7.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,22.0,18.2,27.3,0.0,36.0,69.0,"alto"
1375,"22/05/2018",0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.7,15.7,20.1,18.8,61.0,98.0,"alto"
1376,"23/05/2018",0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.7,15.4,23.4,1.6,54.0,98.0,"medio"
1377,"24/05/2018",0.0,52.0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,24.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.6,17.4,27.1,1.2,52.0,96.0,"alto"
1378,"25/05/2018",0.0,66.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,19.0,30.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.5,17.0,29.5,0.0,44.0,90.0,"alto"
1379,"26/05/2018",0.0,101.0,18.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.2,19.3,29.3,0.0,45.0,79.0,"alto"
1380,"27/05/2018",0.0,93.0,25.0,6.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,32.0,25.0,15.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,24.4,20.4,30.0,0.0,48.0,85.0,"alto"
1381,"28/05/2018",0.0,66.0,9.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,16.0,37.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,24.0,20.5,29.3,0.4,52.0,84.0,"alto"
1382,"29/05/2018",0.0,154.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.4,21.2,26.8,0.2,59.0,86.0,"alto"
1383,"30/05/2018",0.0,87.0,13.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,9.0,0.0,13.0,16.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.2,19.3,29.1,0.0,48.0,87.0,"alto"
1384,"31/05/2018",0.0,97.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,26.0,19.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.4,20.1,30.4,1.4,39.0,89.0,"alto"
1385,"01/06/2018",0.0,204.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,60.0,0.0,31.0,19.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,24.0,19.0,29.1,0.0,43.0,93.0,"alto"
1386,"02/06/2018",0.0,217.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,29.0,29.0,0.0,33.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.4,19.1,29.9,0.0,44.0,86.0,"alto"
1387,"03/06/2018",0.0,72.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,21.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.9,18.7,29.4,0.4,48.0,82.0,"alto"
1388,"04/06/2018",0.0,139.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,20.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.5,19.9,28.6,0.0,51.0,88.0,"alto"
1389,"05/06/2018",0.0,171.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,20.0,11.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.7,18.2,29.1,2.8,47.0,94.0,"alto"
1390,"06/06/2018",0.0,107.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,15.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.4,18.2,27.8,0.0,56.0,92.0,"alto"
1391,"07/06/2018",0.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.2,17.2,27.8,17.0,57.0,99.0,"alto"
1392,"08/06/2018",0.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,11.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.2,14.7,24.5,32.2,57.0,100.0,"alto"
1393,"09/06/2018",0.0,157.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,40.0,0.0,9.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.8,17.4,30.0,0.0,46.0,95.0,"alto"
1394,"10/06/2018",0.0,342.0,15.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,74.0,74.0,0.0,30.0,2.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,25.1,19.5,30.4,0.0,47.0,90.0,"alto"
1395,"11/06/2018",0.0,538.0,10.0,8.0,0.0,0.0,8.0,0.0,2.0,0.0,5.0,0.0,26.0,26.0,0.0,21.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,26.0,21.2,31.8,0.0,49.0,92.0,"alto"
1396,"12/06/2018",0.0,60.0,7.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,8.0,8.0,0.0,12.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.8,20.3,27.6,7.6,66.0,94.0,"alto"
1397,"13/06/2018",0.0,170.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,52.0,0.0,14.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.5,17.3,27.6,0.0,45.0,89.0,"alto"
1398,"14/06/2018",0.0,81.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,8.0,0.0,6.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.1,20.4,27.1,0.0,44.0,78.0,"alto"
1399,"15/06/2018",0.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,41.0,41.0,0.0,18.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,19.2,27.2,0.0,35.0,81.0,"alto"
1400,"16/06/2018",0.0,110.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,33.0,33.0,0.0,24.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,23.7,18.2,28.2,0.0,38.0,78.0,"alto"
1401,"17/06/2018",0.0,223.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,42.0,42.0,0.0,26.0,2.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,25.1,20.0,30.4,0.0,35.0,73.0,"alto"
1402,"18/06/2018",0.0,121.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,18.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,19.5,29.6,0.0,35.0,83.0,"alto"
1403,"19/06/2018",0.0,139.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,21.0,0.0,19.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.5,21.0,29.8,0.0,31.0,74.0,"alto"
1404,"20/06/2018",0.0,247.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,20.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,25.9,21.7,30.0,0.0,39.0,69.0,"alto"
1405,"21/06/2018",0.0,448.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,27.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.4,20.3,31.6,0.0,41.0,82.0,"alto"
1406,"22/06/2018",0.0,177.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,6.0,0.0,14.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.1,17.9,24.7,8.4,59.0,98.0,"alto"
1407,"23/06/2018",0.0,68.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,8.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.1,15.7,24.0,0.0,39.0,72.0,"alto"
1408,"24/06/2018",0.0,270.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,26.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.4,15.8,24.6,0.0,42.0,79.0,"alto"
1409,"25/06/2018",0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.5,15.6,23.1,5.0,44.0,97.0,"alto"
1410,"26/06/2018",0.0,65.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,18.1,26.2,0.0,35.0,74.0,"alto"
1411,"27/06/2018",0.0,165.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,18.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,20.5,16.8,26.0,0.8,42.0,86.0,"alto"
1412,"28/06/2018",0.0,109.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,4.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.4,15.7,27.0,0.0,32.0,87.0,"alto"
1413,"29/06/2018",0.0,319.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,14.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.5,17.5,30.9,0.0,33.0,79.0,"alto"
1414,"30/06/2018",0.0,342.0,7.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,12.0,12.0,0.0,21.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.8,20.5,32.8,0.0,33.0,92.0,"alto"
1415,"01/07/2018",0.0,175.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,20.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.9,20.9,27.4,0.2,51.0,82.0,"alto"
1416,"02/07/2018",0.0,196.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,19.0,19.0,0.0,26.0,0.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,23.8,21.0,27.9,0.0,49.0,80.0,"alto"
1417,"03/07/2018",0.0,150.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,17.0,0.0,15.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.4,20.8,28.9,0.0,53.0,91.0,"alto"
1418,"04/07/2018",0.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,6.0,0.0,8.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,19.8,30.3,0.0,44.0,85.0,"alto"
1419,"05/07/2018",0.0,94.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,9.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.8,19.6,30.7,1.6,50.0,90.0,"alto"
1420,"06/07/2018",0.0,121.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,13.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,18.3,29.5,0.0,42.0,91.0,"alto"
1421,"07/07/2018",0.0,104.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.7,20.2,31.2,0.0,39.0,85.0,"alto"
1422,"08/07/2018",0.0,82.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,24.7,18.3,30.2,3.8,40.0,96.0,"alto"
1423,"09/07/2018",0.0,135.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,24.3,18.0,29.6,0.0,41.0,95.0,"alto"
1424,"10/07/2018",0.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.3,18.0,28.2,3.6,48.0,92.0,"alto"
1425,"11/07/2018",0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.3,16.9,24.0,11.8,66.0,99.0,"alto"
1426,"12/07/2018",0.0,115.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,5.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,19.1,27.2,0.0,56.0,92.0,"alto"
1427,"13/07/2018",0.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,18.6,29.2,0.6,52.0,93.0,"alto"
1428,"14/07/2018",0.0,89.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.8,19.4,30.2,2.2,49.0,93.0,"alto"
1429,"15/07/2018",0.0,68.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,18.6,30.0,14.8,50.0,98.0,"alto"
1430,"16/07/2018",0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,18.2,27.2,5.2,59.0,100.0,"alto"
1431,"17/07/2018",0.0,104.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.3,17.9,30.2,0.0,47.0,98.0,"medio"
1432,"18/07/2018",0.0,256.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.1,20.5,33.4,0.0,28.0,86.0,"alto"
1433,"19/07/2018",0.0,305.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.7,21.1,32.0,0.0,56.0,89.0,"alto"
1434,"20/07/2018",0.0,249.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.7,19.8,31.7,35.0,57.0,98.0,"alto"
1435,"21/07/2018",0.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,16.8,29.1,43.0,54.0,100.0,"alto"
1436,"22/07/2018",0.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.2,16.9,30.1,55.8,49.0,100.0,"alto"
1437,"23/07/2018",0.0,72.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,17.9,30.7,0.0,45.0,100.0,"alto"
1438,"24/07/2018",0.0,206.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,26.2,20.1,31.7,0.0,37.0,91.0,"alto"
1439,"25/07/2018",0.0,483.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,26.9,21.7,32.5,0.0,38.0,83.0,"alto"
1440,"26/07/2018",0.0,169.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,26.0,21.8,31.4,0.0,33.0,80.0,"alto"
1441,"27/07/2018",0.0,97.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.3,20.7,31.6,0.0,40.0,81.0,"alto"
1442,"28/07/2018",0.0,244.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,27.0,21.5,32.8,0.0,47.0,86.0,"medio"
1443,"29/07/2018",0.0,155.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,27.2,23.0,31.4,0.0,55.0,83.0,"alto"
1444,"30/07/2018",0.0,143.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,28.6,23.2,34.3,0.0,41.0,85.0,"alto"
1445,"31/07/2018",0.0,138.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,29.0,23.6,35.0,0.0,44.0,81.0,"alto"
1446,"01/08/2018",0.0,205.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.2,25.8,35.6,0.0,39.0,83.0,"alto"
1447,"02/08/2018",0.0,139.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,26.2,20.8,31.7,16.8,51.0,98.0,"alto"
1448,"03/08/2018",0.0,57.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.5,22.5,32.3,0.0,43.0,85.0,"alto"
1449,"04/08/2018",0.0,151.0,7.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,27.8,23.3,32.7,0.0,45.0,81.0,"alto"
1450,"05/08/2018",0.0,164.0,19.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,28.3,24.0,34.3,0.0,40.0,81.0,"alto"
1451,"06/08/2018",0.0,124.0,10.0,0.0,3.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.6,23.8,32.6,0.0,44.0,79.0,"alto"
